zip,city,state,latitude,longitude,timezone,dst,location
01139,Springfield,MA,42.170731,-72.604842,-5,True,POINT(-72.604842 42.170731)
01144,Springfield,MA,42.101796,-72.59151,-5,True,POINT(-72.59151 42.101796)
01151,Indian Orchard,MA,42.153926,-72.50531,-5,True,POINT(-72.50531 42.153926)
01152,Springfield,MA,42.170731,-72.604842,-5,True,POINT(-72.604842 42.170731)
01199,Springfield,MA,42.119943,-72.604983,-5,True,POINT(-72.604983 42.119943)
01201,Pittsfield,MA,42.45384,-73.254,-5,True,POINT(-73.254 42.45384)
01202,Pittsfield,MA,42.3929,-73.228483,-5,True,POINT(-73.228483 42.3929)
01203,Pittsfield,MA,42.3929,-73.228483,-5,True,POINT(-73.228483 42.3929)
01220,Adams,MA,42.619727,-73.11842,-5,True,POINT(-73.11842 42.619727)
01222,Ashley Falls,MA,42.057496,-73.32177,-5,True,POINT(-73.32177 42.057496)
01223,Becket,MA,42.314449,-73.09335,-5,True,POINT(-73.09335 42.314449)
01224,Berkshire,MA,42.3929,-73.228483,-5,True,POINT(-73.228483 42.3929)
01225,Cheshire,MA,42.551731,-73.1653,-5,True,POINT(-73.1653 42.551731)
01226,Dalton,MA,42.476575,-73.11547,-5,True,POINT(-73.11547 42.476575)
01227,Dalton,MA,42.516145,-73.092852,-5,True,POINT(-73.092852 42.516145)
01229,Glendale,MA,42.279292,-73.343545,-5,True,POINT(-73.343545 42.279292)
01230,Great Barrington,MA,42.189715,-73.35249,-5,True,POINT(-73.35249 42.189715)
01231,Sheffield,MA,42.153001,-73.298131,-5,True,POINT(-73.298131 42.153001)
01235,Hinsdale,MA,42.433661,-73.09278,-5,True,POINT(-73.09278 42.433661)
01236,Housatonic,MA,42.266874,-73.36236,-5,True,POINT(-73.36236 42.266874)
01237,Lanesboro,MA,42.557346,-73.24364,-5,True,POINT(-73.24364 42.557346)
01238,Lee,MA,42.299263,-73.2327,-5,True,POINT(-73.2327 42.299263)
01240,Lenox,MA,42.36237,-73.27683,-5,True,POINT(-73.27683 42.36237)
01242,Lenox Dale,MA,42.336557,-73.24599,-5,True,POINT(-73.24599 42.336557)
01243,Middlefield,MA,42.356088,-73.010448,-5,True,POINT(-73.010448 42.356088)
01244,Mill River,MA,42.139104,-73.20312,-5,True,POINT(-73.20312 42.139104)
01245,Monterey,MA,42.180659,-73.20849,-5,True,POINT(-73.20849 42.180659)
01247,North Adams,MA,42.696064,-73.10145,-5,True,POINT(-73.10145 42.696064)
01252,North Egremont,MA,42.198648,-73.446234,-5,True,POINT(-73.446234 42.198648)
01253,Otis,MA,42.198403,-73.10205,-5,True,POINT(-73.10205 42.198403)
01254,Richmond,MA,42.374711,-73.36336,-5,True,POINT(-73.36336 42.374711)
01255,Sandisfield,MA,42.088973,-73.12444,-5,True,POINT(-73.12444 42.088973)
01256,Savoy,MA,42.592506,-73.01123,-5,True,POINT(-73.01123 42.592506)
01257,Sheffield,MA,42.102694,-73.36591,-5,True,POINT(-73.36591 42.102694)
01258,South Egremont,MA,42.103122,-73.45734,-5,True,POINT(-73.45734 42.103122)
01259,Southfield,MA,42.0645,-73.24674,-5,True,POINT(-73.24674 42.0645)
01260,South Lee,MA,42.286586,-73.313274,-5,True,POINT(-73.313274 42.286586)
01262,Stockbridge,MA,42.283216,-73.31423,-5,True,POINT(-73.31423 42.283216)
01263,Stockbridge,MA,42.3929,-73.228483,-5,True,POINT(-73.228483 42.3929)
01264,Tyringham,MA,42.224905,-73.20394,-5,True,POINT(-73.20394 42.224905)
01266,West Stockbridge,MA,42.328535,-73.36407,-5,True,POINT(-73.36407 42.328535)
01267,Williamstown,MA,42.689962,-73.22355,-5,True,POINT(-73.22355 42.689962)
01270,Windsor,MA,42.443726,-73.116127,-5,True,POINT(-73.116127 42.443726)
01301,Greenfield,MA,42.605524,-72.60098,-5,True,POINT(-72.60098 42.605524)
01302,Greenfield,MA,42.522178,-72.624164,-5,True,POINT(-72.624164 42.522178)
01330,Ashfield,MA,42.521131,-72.81116,-5,True,POINT(-72.81116 42.521131)
01331,Athol,MA,42.579931,-72.20836,-5,True,POINT(-72.20836 42.579931)
01337,Bernardston,MA,42.678023,-72.55569,-5,True,POINT(-72.55569 42.678023)
01338,Buckland,MA,42.569498,-72.802,-5,True,POINT(-72.802 42.569498)
01339,Charlemont,MA,42.626858,-72.87939,-5,True,POINT(-72.87939 42.626858)
01340,Colrain,MA,42.673371,-72.73104,-5,True,POINT(-72.73104 42.673371)
01341,Conway,MA,42.508313,-72.70403,-5,True,POINT(-72.70403 42.508313)
01342,Deerfield,MA,42.542322,-72.6091,-5,True,POINT(-72.6091 42.542322)
01343,Drury,MA,42.642666,-72.986231,-5,True,POINT(-72.986231 42.642666)
01344,Erving,MA,42.607051,-72.41396,-5,True,POINT(-72.41396 42.607051)
01346,Heath,MA,42.669255,-72.80494,-5,True,POINT(-72.80494 42.669255)
01347,Lake Pleasant,MA,42.556558,-72.518104,-5,True,POINT(-72.518104 42.556558)
01349,Turners Falls,MA,42.5737,-72.50525,-5,True,POINT(-72.50525 42.5737)
01350,Monroe Bridge,MA,42.712257,-72.97629,-5,True,POINT(-72.97629 42.712257)
01351,Montague,MA,42.534976,-72.52522,-5,True,POINT(-72.52522 42.534976)
01354,Northfield,MA,42.522178,-72.624164,-5,True,POINT(-72.624164 42.522178)
01355,New Salem,MA,42.485899,-72.33345,-5,True,POINT(-72.33345 42.485899)
01360,Northfield,MA,42.682285,-72.45649,-5,True,POINT(-72.45649 42.682285)
01364,Orange,MA,42.599614,-72.29263,-5,True,POINT(-72.29263 42.599614)
01366,Petersham,MA,42.474718,-72.21226,-5,True,POINT(-72.21226 42.474718)
01367,Rowe,MA,42.694883,-72.90962,-5,True,POINT(-72.90962 42.694883)
01368,Royalston,MA,42.671012,-72.16999,-5,True,POINT(-72.16999 42.671012)
01369,Shattuckville,MA,42.522178,-72.624164,-5,True,POINT(-72.624164 42.522178)
01370,Shelburne Falls,MA,42.603447,-72.72754,-5,True,POINT(-72.72754 42.603447)
01373,South Deerfield,MA,42.472734,-72.62452,-5,True,POINT(-72.62452 42.472734)
01374,Charlemont,MA,42.636459,-72.798742,-5,True,POINT(-72.798742 42.636459)
01375,Sunderland,MA,42.449978,-72.56302,-5,True,POINT(-72.56302 42.449978)
01376,Turners Falls,MA,42.609425,-72.54438,-5,True,POINT(-72.54438 42.609425)
01378,Warwick,MA,42.667152,-72.32729,-5,True,POINT(-72.32729 42.667152)
01379,Wendell,MA,42.547274,-72.41724,-5,True,POINT(-72.41724 42.547274)
01380,Wendell Depot,MA,42.594455,-72.36314,-5,True,POINT(-72.36314 42.594455)
01393,Whately,MA,42.459814,-72.593626,-5,True,POINT(-72.593626 42.459814)
01420,Fitchburg,MA,42.578689,-71.80338,-5,True,POINT(-71.80338 42.578689)
01427,Westborough,MA,42.286575,-71.585753,-5,True,POINT(-71.585753 42.286575)
01430,Ashburnham,MA,42.658768,-71.93287,-5,True,POINT(-71.93287 42.658768)
01431,Ashby,MA,42.672005,-71.8137,-5,True,POINT(-71.8137 42.672005)
01432,Ayer,MA,42.549821,-71.59136,-5,True,POINT(-71.59136 42.549821)
01436,Baldwinville,MA,42.608903,-72.08021,-5,True,POINT(-72.08021 42.608903)
01438,East Templeton,MA,42.563367,-72.03498,-5,True,POINT(-72.03498 42.563367)
01440,Gardner,MA,42.575355,-71.99183,-5,True,POINT(-71.99183 42.575355)
01441,Gardner,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01450,Groton,MA,42.609887,-71.55722,-5,True,POINT(-71.55722 42.609887)
01451,Harvard,MA,42.505928,-71.5888,-5,True,POINT(-71.5888 42.505928)
01452,Hubbardston,MA,42.477515,-71.99654,-5,True,POINT(-71.99654 42.477515)
01453,Leominster,MA,42.526523,-71.75358,-5,True,POINT(-71.75358 42.526523)
01460,Littleton,MA,42.540052,-71.49085,-5,True,POINT(-71.49085 42.540052)
01462,Lunenburg,MA,42.582839,-71.72051,-5,True,POINT(-71.72051 42.582839)
01463,Pepperell,MA,42.665686,-71.5929,-5,True,POINT(-71.5929 42.665686)
01464,Shirley,MA,42.559289,-71.64555,-5,True,POINT(-71.64555 42.559289)
01467,Still River,MA,42.488666,-71.62412,-5,True,POINT(-71.62412 42.488666)
01468,Templeton,MA,42.557796,-72.06824,-5,True,POINT(-72.06824 42.557796)
01469,Townsend,MA,42.658738,-71.69204,-5,True,POINT(-71.69204 42.658738)
01470,Groton,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01471,Groton,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01472,West Groton,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01473,Westminster,MA,42.544622,-71.9021,-5,True,POINT(-71.9021 42.544622)
01474,West Townsend,MA,42.669408,-71.74578,-5,True,POINT(-71.74578 42.669408)
01475,Winchendon,MA,42.675441,-72.0467,-5,True,POINT(-72.0467 42.675441)
01477,Winchendon Springs,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01501,Auburn,MA,42.20361,-71.83843,-5,True,POINT(-71.83843 42.20361)
01503,Berlin,MA,42.380562,-71.62665,-5,True,POINT(-71.62665 42.380562)
01504,Blackstone,MA,42.028147,-71.52999,-5,True,POINT(-71.52999 42.028147)
01505,Boylston,MA,42.338392,-71.73026,-5,True,POINT(-71.73026 42.338392)
01506,Brookfield,MA,42.200374,-72.09787,-5,True,POINT(-72.09787 42.200374)
01507,Charlton,MA,42.135142,-71.96961,-5,True,POINT(-71.96961 42.135142)
01508,Charlton City,MA,42.109748,-72.079455,-5,True,POINT(-72.079455 42.109748)
01509,Charlton Depot,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01510,Clinton,MA,42.418836,-71.68482,-5,True,POINT(-71.68482 42.418836)
01515,East Brookfield,MA,42.212777,-72.05311,-5,True,POINT(-72.05311 42.212777)
01516,Douglas,MA,42.061437,-71.72887,-5,True,POINT(-71.72887 42.061437)
01517,East Princeton,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01518,Fiskdale,MA,42.12515,-72.12393,-5,True,POINT(-72.12393 42.12515)
01519,Grafton,MA,42.201674,-71.68771,-5,True,POINT(-71.68771 42.201674)
01520,Holden,MA,42.338962,-71.84434,-5,True,POINT(-71.84434 42.338962)
01521,Holland,MA,42.054676,-72.16137,-5,True,POINT(-72.16137 42.054676)
01522,Jefferson,MA,42.369658,-71.87418,-5,True,POINT(-71.87418 42.369658)
01523,Lancaster,MA,42.473131,-71.67946,-5,True,POINT(-71.67946 42.473131)
01524,Leicester,MA,42.238942,-71.91908,-5,True,POINT(-71.91908 42.238942)
01525,Linwood,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01526,Manchaug,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01527,Millbury,MA,42.196144,-71.76272,-5,True,POINT(-71.76272 42.196144)
01529,Millville,MA,42.036396,-71.57798,-5,True,POINT(-71.57798 42.036396)
01531,New Braintree,MA,42.317121,-72.12248,-5,True,POINT(-72.12248 42.317121)
01532,Northborough,MA,42.321917,-71.64692,-5,True,POINT(-71.64692 42.321917)
01534,Northbridge,MA,42.140741,-71.64376,-5,True,POINT(-71.64376 42.140741)
01535,North Brookfield,MA,42.267274,-72.07823,-5,True,POINT(-72.07823 42.267274)
01536,North Grafton,MA,42.231444,-71.70523,-5,True,POINT(-71.70523 42.231444)
01537,North Oxford,MA,42.170846,-71.88989,-5,True,POINT(-71.88989 42.170846)
01538,North Uxbridge,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01540,Oxford,MA,42.117527,-71.8657,-5,True,POINT(-71.8657 42.117527)
01541,Princeton,MA,42.451569,-71.882,-5,True,POINT(-71.882 42.451569)
01542,Rochdale,MA,42.194793,-71.90651,-5,True,POINT(-71.90651 42.194793)
01543,Rutland,MA,42.380877,-71.96427,-5,True,POINT(-71.96427 42.380877)
01545,Shrewsbury,MA,42.286643,-71.72502,-5,True,POINT(-71.72502 42.286643)
01546,Shrewsbury,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01550,Southbridge,MA,42.070827,-72.03533,-5,True,POINT(-72.03533 42.070827)
01560,South Grafton,MA,42.177462,-71.69382,-5,True,POINT(-71.69382 42.177462)
01561,South Lancaster,MA,42.443539,-71.686137,-5,True,POINT(-71.686137 42.443539)
01562,Spencer,MA,42.247212,-71.99227,-5,True,POINT(-71.99227 42.247212)
01564,Sterling,MA,42.436875,-71.77333,-5,True,POINT(-71.77333 42.436875)
01566,Sturbridge,MA,42.104581,-72.08584,-5,True,POINT(-72.08584 42.104581)
01568,Upton,MA,42.17382,-71.60971,-5,True,POINT(-71.60971 42.17382)
01569,Uxbridge,MA,42.064978,-71.62992,-5,True,POINT(-71.62992 42.064978)
01570,Webster,MA,42.047728,-71.86108,-5,True,POINT(-71.86108 42.047728)
01571,Dudley,MA,42.049864,-71.9173,-5,True,POINT(-71.9173 42.049864)
01580,Westborough,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01581,Westborough,MA,42.269845,-71.61408,-5,True,POINT(-71.61408 42.269845)
01582,Westborough,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01583,West Boylston,MA,42.359842,-71.787,-5,True,POINT(-71.787 42.359842)
01585,West Brookfield,MA,42.242965,-72.16734,-5,True,POINT(-72.16734 42.242965)
01586,West Millbury,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01588,Whitinsville,MA,42.114195,-71.67225,-5,True,POINT(-71.67225 42.114195)
01590,Sutton,MA,42.131028,-71.75121,-5,True,POINT(-71.75121 42.131028)
01601,Worcester,MA,42.265275,-71.879415,-5,True,POINT(-71.879415 42.265275)
01602,Worcester,MA,42.272359,-71.84482,-5,True,POINT(-71.84482 42.272359)
01603,Worcester,MA,42.240526,-71.83776,-5,True,POINT(-71.83776 42.240526)
01604,Worcester,MA,42.255393,-71.77459,-5,True,POINT(-71.77459 42.255393)
01605,Worcester,MA,42.286543,-71.78846,-5,True,POINT(-71.78846 42.286543)
01606,Worcester,MA,42.311342,-71.79531,-5,True,POINT(-71.79531 42.311342)
01607,Worcester,MA,42.229543,-71.79501,-5,True,POINT(-71.79501 42.229543)
01608,Worcester,MA,42.261343,-71.80173,-5,True,POINT(-71.80173 42.261343)
01609,Worcester,MA,42.271743,-71.81348,-5,True,POINT(-71.81348 42.271743)
01610,Worcester,MA,42.248493,-71.80793,-5,True,POINT(-71.80793 42.248493)
01611,Cherry Valley,MA,42.238449,-71.87139,-5,True,POINT(-71.87139 42.238449)
01612,Paxton,MA,42.307591,-71.91929,-5,True,POINT(-71.91929 42.307591)
01613,Worcester,MA,42.293316,-71.801971,-5,True,POINT(-71.801971 42.293316)
01614,Worcester,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01615,Worcester,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01634,Tolland,MA,42.069484,-72.999433,-5,True,POINT(-72.999433 42.069484)
01653,Worcester,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01654,Worcester,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01655,Worcester,MA,42.364807,-71.896868,-5,True,POINT(-71.896868 42.364807)
01701,Framingham,MA,42.318695,-71.42344,-5,True,POINT(-71.42344 42.318695)
01702,Framingham,MA,42.283995,-71.42161,-5,True,POINT(-71.42161 42.283995)
01703,Framingham,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01704,Framingham,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01705,Framingham,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01718,Village Of Nagog Woods,MA,42.519739,-71.42721,-5,True,POINT(-71.42721 42.519739)
01719,Boxborough,MA,42.486259,-71.51244,-5,True,POINT(-71.51244 42.486259)
01720,Acton,MA,42.477142,-71.4422,-5,True,POINT(-71.4422 42.477142)
01721,Ashland,MA,42.257956,-71.45886,-5,True,POINT(-71.45886 42.257956)
01730,Bedford,MA,42.496679,-71.27504,-5,True,POINT(-71.27504 42.496679)
01731,Hanscom AFB,MA,42.459085,-71.27556,-5,True,POINT(-71.27556 42.459085)
01740,Bolton,MA,42.437086,-71.61266,-5,True,POINT(-71.61266 42.437086)
01741,Carlisle,MA,42.5286,-71.35084,-5,True,POINT(-71.35084 42.5286)
01742,Concord,MA,42.457201,-71.37478,-5,True,POINT(-71.37478 42.457201)
01745,Fayville,MA,42.295544,-71.50468,-5,True,POINT(-71.50468 42.295544)
01746,Holliston,MA,42.196065,-71.43797,-5,True,POINT(-71.43797 42.196065)
01747,Hopedale,MA,42.125536,-71.53662,-5,True,POINT(-71.53662 42.125536)
01748,Hopkinton,MA,42.220447,-71.53418,-5,True,POINT(-71.53418 42.220447)
01749,Hudson,MA,42.389813,-71.55791,-5,True,POINT(-71.55791 42.389813)
01750,Natick,MA,42.273817,-71.378157,-5,True,POINT(-71.378157 42.273817)
01752,Marlborough,MA,42.350909,-71.54753,-5,True,POINT(-71.54753 42.350909)
01754,Maynard,MA,42.430781,-71.45594,-5,True,POINT(-71.45594 42.430781)
01756,Mendon,MA,42.092006,-71.54474,-5,True,POINT(-71.54474 42.092006)
01757,Milford,MA,42.149176,-71.52149,-5,True,POINT(-71.52149 42.149176)
01760,Natick,MA,42.290763,-71.35368,-5,True,POINT(-71.35368 42.290763)
01770,Sherborn,MA,42.231025,-71.37202,-5,True,POINT(-71.37202 42.231025)
01772,Southborough,MA,42.297643,-71.53369,-5,True,POINT(-71.53369 42.297643)
01773,Lincoln,MA,42.425537,-71.30316,-5,True,POINT(-71.30316 42.425537)
01775,Stow,MA,42.423882,-71.51086,-5,True,POINT(-71.51086 42.423882)
01776,Sudbury,MA,42.38532,-71.42989,-5,True,POINT(-71.42989 42.38532)
01778,Wayland,MA,42.345583,-71.35643,-5,True,POINT(-71.35643 42.345583)
01784,Woodville,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01801,Woburn,MA,42.484545,-71.15206,-5,True,POINT(-71.15206 42.484545)
01803,Burlington,MA,42.506362,-71.20008,-5,True,POINT(-71.20008 42.506362)
01805,Burlington,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01806,Woburn,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01807,Woburn,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01808,Woburn,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01810,Andover,MA,42.646942,-71.1513,-5,True,POINT(-71.1513 42.646942)
01812,Andover,MA,42.647191,-71.184202,-5,True,POINT(-71.184202 42.647191)
01813,Woburn,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01815,Woburn,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01820,Pinehurst,MA,42.540779,-71.238175,-5,True,POINT(-71.238175 42.540779)
01821,Billerica,MA,42.54805,-71.25054,-5,True,POINT(-71.25054 42.54805)
01822,Billerica,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01823,Haverhill,MA,42.800429,-71.11087,-5,True,POINT(-71.11087 42.800429)
01824,Chelmsford,MA,42.595491,-71.3544,-5,True,POINT(-71.3544 42.595491)
01826,Dracut,MA,42.677772,-71.316,-5,True,POINT(-71.316 42.677772)
01827,Dunstable,MA,42.671356,-71.50292,-5,True,POINT(-71.50292 42.671356)
01830,Haverhill,MA,42.78519,-71.07011,-5,True,POINT(-71.07011 42.78519)
01831,Haverhill,MA,42.771095,-71.122054,-5,True,POINT(-71.122054 42.771095)
01832,Haverhill,MA,42.781357,-71.11023,-5,True,POINT(-71.11023 42.781357)
01833,Georgetown,MA,42.729437,-70.98291,-5,True,POINT(-70.98291 42.729437)
01834,Groveland,MA,42.750691,-71.02487,-5,True,POINT(-71.02487 42.750691)
01835,Haverhill,MA,42.757767,-71.08518,-5,True,POINT(-71.08518 42.757767)
01840,Lawrence,MA,42.706941,-71.16181,-5,True,POINT(-71.16181 42.706941)
01841,Lawrence,MA,42.71159,-71.16667,-5,True,POINT(-71.16667 42.71159)
01842,Lawrence,MA,42.635443,-70.879123,-5,True,POINT(-70.879123 42.635443)
01843,Lawrence,MA,42.691091,-71.16078,-5,True,POINT(-71.16078 42.691091)
01844,Methuen,MA,42.73004,-71.17935,-5,True,POINT(-71.17935 42.73004)
01845,North Andover,MA,42.683841,-71.11171,-5,True,POINT(-71.11171 42.683841)
01850,Lowell,MA,42.655791,-71.30504,-5,True,POINT(-71.30504 42.655791)
01851,Lowell,MA,42.630915,-71.33238,-5,True,POINT(-71.33238 42.630915)
01852,Lowell,MA,42.634112,-71.29849,-5,True,POINT(-71.29849 42.634112)
01853,Lowell,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01854,Lowell,MA,42.649758,-71.33348,-5,True,POINT(-71.33348 42.649758)
01856,Lowell,MA,42.641779,-71.303488,-5,True,POINT(-71.303488 42.641779)
01860,Merrimac,MA,42.834246,-71.00207,-5,True,POINT(-71.00207 42.834246)
01862,North Billerica,MA,42.573592,-71.2911,-5,True,POINT(-71.2911 42.573592)
01863,North Chelmsford,MA,42.634199,-71.39322,-5,True,POINT(-71.39322 42.634199)
01864,North Reading,MA,42.583436,-71.0982,-5,True,POINT(-71.0982 42.583436)
01865,Nutting Lake,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01866,Pinehurst,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01867,Reading,MA,42.52585,-71.10993,-5,True,POINT(-71.10993 42.52585)
01876,Tewksbury,MA,42.601684,-71.22071,-5,True,POINT(-71.22071 42.601684)
01879,Tyngsboro,MA,42.671589,-71.41694,-5,True,POINT(-71.41694 42.671589)
01880,Wakefield,MA,42.501345,-71.07132,-5,True,POINT(-71.07132 42.501345)
01885,West Boxford,MA,42.635443,-70.879123,-5,True,POINT(-70.879123 42.635443)
01886,Westford,MA,42.592086,-71.43754,-5,True,POINT(-71.43754 42.592086)
01887,Wilmington,MA,42.558576,-71.17031,-5,True,POINT(-71.17031 42.558576)
01888,Woburn,MA,42.446396,-71.459405,-5,True,POINT(-71.459405 42.446396)
01889,North Reading,MA,42.571633,-71.109646,-5,True,POINT(-71.109646 42.571633)
01890,Winchester,MA,42.451945,-71.14276,-5,True,POINT(-71.14276 42.451945)
01899,Andover,MA,42.635443,-70.879123,-5,True,POINT(-70.879123 42.635443)
01901,Lynn,MA,42.461246,-70.946743,-5,True,POINT(-70.946743 42.461246)
01902,Lynn,MA,42.469946,-70.94113,-5,True,POINT(-70.94113 42.469946)
01903,Lynn,MA,42.635443,-70.879123,-5,True,POINT(-70.879123 42.635443)
01904,Lynn,MA,42.490421,-70.96579,-5,True,POINT(-70.96579 42.490421)
01905,Lynn,MA,42.464879,-70.97411,-5,True,POINT(-70.97411 42.464879)
01906,Saugus,MA,42.462796,-71.0098,-5,True,POINT(-71.0098 42.462796)
01907,Swampscott,MA,42.474409,-70.90588,-5,True,POINT(-70.90588 42.474409)
01908,Nahant,MA,42.427096,-70.92809,-5,True,POINT(-70.92809 42.427096)
01910,Lynn,MA,42.454796,-70.974694,-5,True,POINT(-70.974694 42.454796)
01913,Amesbury,MA,42.854423,-70.93547,-5,True,POINT(-70.93547 42.854423)
01915,Beverly,MA,42.560995,-70.8757,-5,True,POINT(-70.8757 42.560995)
01921,Boxford,MA,42.677869,-71.00844,-5,True,POINT(-71.00844 42.677869)
01922,Byfield,MA,42.76087,-70.92648,-5,True,POINT(-70.92648 42.76087)
01923,Danvers,MA,42.569756,-70.94322,-5,True,POINT(-70.94322 42.569756)
01929,Essex,MA,42.631753,-70.77925,-5,True,POINT(-70.77925 42.631753)
01930,Gloucester,MA,42.624015,-70.67552,-5,True,POINT(-70.67552 42.624015)
01931,Gloucester,MA,42.635443,-70.879123,-5,True,POINT(-70.879123 42.635443)
01936,Hamilton,MA,42.635443,-70.879123,-5,True,POINT(-70.879123 42.635443)
01937,Hathorne,MA,42.635443,-70.879123,-5,True,POINT(-70.879123 42.635443)
01938,Ipswich,MA,42.682965,-70.84007,-5,True,POINT(-70.84007 42.682965)
01940,Lynnfield,MA,42.527895,-71.02834,-5,True,POINT(-71.02834 42.527895)
01944,Manchester,MA,42.580033,-70.76462,-5,True,POINT(-70.76462 42.580033)
01945,Marblehead,MA,42.497146,-70.86323,-5,True,POINT(-70.86323 42.497146)
01947,Salem,MA,42.642845,-70.873647,-5,True,POINT(-70.873647 42.642845)
01949,Middleton,MA,42.602278,-71.01356,-5,True,POINT(-71.01356 42.602278)
